Protein.ID;Average,,pmol,mg,;std
Q8N108;0,056776464;0.09833976
Q8N122;0,07204132;0.005795422
Q8N128;4,202532;6.198818
Q8N129;0,07167949;0.06210119
Q8N131;0;0
Q8N137;0;0
Q8N138;6,192306;0.327909
Q8N139;0;0
Q8N142;0;0
Q8N159;0;0
Q8N163;9,0866;0.6035852
Q8N183;5,378889;0.2635349
Q8N196;0;0
Q8N1A0;21,06194;0.5702198
Q8N1A6;0;0
Q8N1B3;0;0
Q8N1B4;0,1008352;0.01079366
Q8N1F7;7,03535;0.17859488
Q8N1F8;0,02054162;0.014542812
Q8N1G0;0,15276174;0.019994376
Q8N1G2;0,2632815;0.04803864
Q8N1G4;2,979722;0.2194635
Q8N1I0;0,012562356;0.011315092
Q8N1N4;0;0
Q8N1Q1;0,4372364;0.02446433
Q8N1S5;1,6349842;0.361181
Q8N1W1;0,1110939;0.01021487
Q8N201;0;0
Q8N283;0,004055773;0.007024806
Q8N2C7;0,020211116;0.023661512
Q8N2E6;0,1968178;0.1341053
Q8N2F6;0,5349975;0.07620363
Q8N2G8;2,08056;0.28688343
Q8N2H3;0;0
Q8N2H4;1,4958948;0.2230976
Q8N2K0;6,551091;0.7089375
Q8N2K1;0,29283558;0.025178847
Q8N2U0;1,822825;0.09846908
Q8N2U9;0,4294539;0.09984618
Q8N2W9;1,704783;0.3263704
Q8N302;0,16297522;0.012153162
Q8N328;0;0
Q8N335;0,5246061;0.05539259
Q8N339;0;0
Q8N357;0,4941149;0.1427107
Q8N371;0;0
Q8N386;0;0
Q8N392;7,913678;2.487664
Q8N3C0;0,4019457;0.05933433
Q8N3D4;0,004127755;0.00151151
Q8N3F8;0,03186122;0.001758175
Q8N3J5;0;0
Q8N3P4;0,12217218;0.04214772
Q8N3R3;0;0
Q8N3R9;0,18720778;0.05887722
Q8N3U4;0,9141192;0.09026204
Q8N3V7;0;0
Q8N3X1;0,14016028;0.04917978
Q8N3X6;0,07587614;0.008121944
Q8N3Y1;0,0480711;0.003287192
Q8N3Z3;0,9230061;0.3907764
Q8N3Z6;0,00753525;0.01305144
Q8N442;0,2233879;0.05222481
Q8N465;1,942565;0.11656426
Q8N488;0,1981371;0.02459248
Q8N490;1,8813124;0.5616414
Q8N4A0;1,92092;0.09122972
Q8N4B1;0,09056851;0.0203945
Q8N4C8;0,009243505;0.000698785
Q8N4F0;0,8849399;0.03946885
Q8N4H5;32,2873;1.53389
Q8N4J0;0,08605657;0.02289942
Q8N4M1;0;0
Q8N4N3;0,0232944;0.00692548
Q8N4P3;0,9024584;0.17133818
Q8N4Q0;0,4361258;0.05427195
Q8N4Q1;3,144988;0.894326
Q8N4S0;0,06371864;0.04722136
Q8N4S9;0,0795204;0.03753498
Q8N4T8;1,7185496;0.5958132
Q8N4V1;1,3830452;0.3799116
Q8N4W6;0;0
Q8N511;0,7727391;0.08303618
Q8N531;0,10778988;0.02640186
Q8N543;0,7343168;0.2018382
Q8N567;0,08957357;0.01469215
Q8N573;0,13449456;0.05337622
Q8N584;0;0
Q8N5A5;0,7828311;0.24227547
Q8N5C1;0;0
Q8N5C6;0,7094318;0.12400818
Q8N5C8;0,02985432;0.003149334
Q8N5D0;0;0
Q8N5F7;0,1400904;0.06981562
Q8N5G0;1,3865372;0.17548834
Q8N5G2;0,5492646;0.12165231
Q8N5H3;0;0
Q8N5I2;0,01627781;0.02819399
Q8N5I4;0,1492112;0.009532116
Q8N5J2;0;0
Q8N5K1;14,78773;0.9921988
Q8N5L8;0,3175568;0.02764507
Q8N5M1;0,5507346;0.04577081
Q8N5M4;0;0
Q8N5M9;4,176324;0.5619428
Q8N5N7;6,398608;0.1050989
Q8N5V2;0,18754809;0.021363768
Q8N5X7;0;0
Q8N5Y8;0,05331432;0.04618155
Q8N5Z0;0;0
Q8N5Z5;0,2294612;0.01685451
Q8N612;0,04998702;0.01191399
Q8N653;0;0
Q8N661;0;0
Q8N668;0,1640447;0.02247164
Q8N680;0,03733629;0.002182238
Q8N684;3,095544;0.18313575
Q8N697;0,10464118;0.018654504
Q8N6C5;4,255479;0.22995573
Q8N6C8;0;0
Q8N6H7;0,4362539;0.02122758
Q8N6I1;0;0
Q8N6L1;3,376601;0.4815978
Q8N6M0;0;0
Q8N6M3;0,8829987;0.1176276
Q8N6N3;0,11333991;0.19631046
Q8N6Q3;0;0
Q8N6R0;0;0
Q8N6R1;0,5426081;0.107843
Q8N6T3;5,337654;0.3026763
Q8N752;1,691832;0.2582385
Q8N766;10,205188;0.5019492
Q8N7H5;1,3122382;0.2034512
Q8N7R7;0,664152;0.07305798
Q8N7W2;3,674133;0.1152912
Q8N806;0;0
Q8N859;2,954631;0.51292
Q8N8A2;0;0
Q8N8A6;0,3062953;0.03606248
Q8N8D1;0;0
Q8N8J0;0,07037032;0.01239055
Q8N8J7;0,3930335;0.131427
Q8N8N7;0;0
Q8N8Q8;0,06449639;0.001069271
Q8N8Q9;0,01081517;0.00942191
Q8N8R5;0;0
Q8N8R7;0;0
Q8N8S7;0,6308458;0.09819122
Q8N8U2;0;0
Q8N8V2;0;0
Q8N8Y2;2,032895;0.2898436
Q8N8Z6;0,2425098;0.03552822
Q8N954;0;0
Q8N960;0;0
Q8N961;0,01032801;0.00948914
Q8N983;50,8992;4.555956
Q8N999;5,024058;0.6650088
Q8N9A8;1,319886;0.28126206
Q8N9F7;0,997794;0.1876731
Q8N9H8;0;0
Q8N9L9;0;0
Q8N9M1;0,5948748;0.3414444
Q8N9M5;0;0
Q8N9N2;0,002136078;0.003699796
Q8N9N7;0,4706371;0.07975832
Q8N9N8;0,1836021;0.07441488
Q8N9R8;0;0
Q8N9T8;0,2652314;0.05950078
Q8N9V3;0,10623066;0.003011454
Q8N9Z2;1,0823952;1.2092654
Q8NA19;0,07606974;0.02486396
Q8NA72;0;0
Q8NAF0;0;0
Q8NAN2;0,0342024;0.016494568
Q8NAP3;0;0
Q8NAT2;0;0
Q8NAV1;1,003946;0.04448717
Q8NB14;0;0
Q8NB15;0,213841;0.01650711
Q8NB16;0,6097826;0.05980348
Q8NB37;0,4862742;0.0492288
Q8NB42;5,909262;1.02584
Q8NB46;0;0
Q8NB49;0,20201704;0.015455204
Q8NB78;0,05207472;0.05678112
Q8NB90;0,10908984;0.00841146
Q8NBF2;0,9254788;0.08807302
Q8NBF6;0,2235926;0.004829552
Q8NBI5;0;0
Q8NBI6;0,389741;0.04894198
Q8NBJ4;0;0
Q8NBJ5;6,342414;0.0820774
Q8NBJ7;3,9231376;0.3213138
Q8NBJ9;0;0
Q8NBK3;2,468129;0.500425
Q8NBL1;0,631021;0.1030452
Q8NBM4;4,141416;0.6949196
Q8NBM8;0;0
Q8NBN3;1,2151329;0.13422036
Q8NBN7;2,47085;0.280561
Q8NBP0;0,18402362;0.05653746
Q8NBP5;0,2029486;0.05717491
Q8NBP7;0,5468442;0.12088746
Q8NBQ5;11,99549;2.252619
Q8NBQ7;0,2841004;0.08650765
Q8NBR6;0;0
Q8NBS9;56,13382;4.417552
Q8NBT2;0,09786744;0.01889613
Q8NBU5;1,9290746;0.02641194
Q8NBW4;0;0
Q8NBX0;4,300482;0.2471268
Q8NBZ7;2,1054819;0.3255537
Q8NC06;0;0
Q8NC42;0,1954627;0.0305708
Q8NC44;0,2166641;0.04661658
Q8NC51;7,6165456;0.51939624
Q8NC54;1,306174;0.02381532
Q8NC56;1,808556;0.06354904
Q8NC60;0,5792065;0.04407501
Q8NC96;0,12876848;0.014632188
Q8NCA5;1,540446;0.12211028
Q8NCA9;0;0
Q8NCC3;0,1831031;0.02447906
Q8NCD3;0,02691318;0.024089478
Q8NCE2;0,04499658;0.03995265
Q8NCF5;0,6706362;0.014816376
Q8NCG7;0,3365676;0.05922108
Q8NCH0;0,3149052;0.11854
Q8NCN4;0,03194831;0.002749487
Q8NCN5;0,7673218;0.1520415
Q8NCP5;0;0
Q8NCR9;0;0
Q8NCS4;0;0
Q8NCW5;6,996974;0.5499372
Q8NCW6;0,11886632;0.10336522
Q8NCY6;0,00550977;0.009543201
Q8ND04;0,29047029;0.05751807
Q8ND24;0,2320387;0.144513
Q8ND30;0,05820587;0.004815444
Q8ND56;1,5394294;0.2213264
Q8ND71;0;0
Q8ND76;1,2613998;0.3235899
Q8ND83;8,584971;0.18653484
Q8NDA8;0;0
Q8NDC0;0,2771787;0.1255151
Q8NDD1;0,48395728;0.042612474
Q8NDF8;0,848474;0.0889542
Q8NDH3;0;0
Q8NDI1;2,7503355;0.638454
Q8NDN9;0;0
Q8NDT2;0,0229103;0.003312803
Q8NDV3;5,65197;0.3351288
Q8NDX1;0;0
Q8NDX2;0;0
Q8NDX5;0,29952468;0.04778156
Q8NDX6;0,06155883;0.0414214
Q8NDZ4;0,007343174;0.006433144
Q8NDZ6;0;0
Q8NE00;0,07820306;0.05835484
Q8NE01;1,4940009;0.17402547
Q8NE09;0,1861065;0.019295086
Q8NE18;0,04126018;0.012377754
Q8NE22;0;0
Q8NE62;1,570349;0.1096549
Q8NE71;4,190506;0.18018006
Q8NE86;4,988841;0.21164334
Q8NEB9;0,07141913;0.007633841
Q8NEC7;0,14710378;0.064331
Q8NEF9;0,3373347;0.1026619
Q8NEG4;0;0
Q8NEJ9;6,727948;0.9407844
Q8NEK5;0,695845;0.04189916
Q8NEM7;0;0
Q8NEN9;0,09881743;0.04752887
Q8NES3;0;0
Q8NET6;0,8757428;0.3091071
Q8NEU8;0,0656536;0.02114844
Q8NEV1;3,279583;0.2072011
Q8NEV8;0;0
Q8NEW0;1,231019;0.05659349
Q8NEY8;0,51637186;0.08430265
Q8NEZ2;0,05583375;0.004574856
Q8NEZ4;0,04439856;0.03318813
Q8NEZ5;2,6395077;0.3042996
Q8NF37;0,2871236;0.02460522
Q8NF50;0;0
Q8NF91;0,6575538;0.03472992
Q8NFA0;0;0
Q8NFC6;0,03037651;0.005959058
Q8NFD5;0,17769616;0.0678442
Q8NFF5;0,3992196;0.12026615
Q8NFG4;0,3270784;0.5665162
Q8NFH3;0,6349649;0.04887711
Q8NFH4;1,428407;0.2151846
Q8NFH5;0;0
Q8NFH8;0,04230752;0.01114894
Q8NFI3;0,015888069;0.016139247
Q8NFI4;8,262674;0.2422486
Q8NFQ8;1,276061;0.046954
Q8NFT2;0;0
Q8NFU3;0;0
Q8NFV4;2,0280965;0.14025695
Q8NFW1;0;0
Q8NFW8;1,2095452;0.13357196
Q8NFW9;0,023734495;0.002113196
Q8NFX7;0,7701675;0.08307942
Q8NFZ0;0;0
Q8NFZ8;0,02912001;0.006241204
Q8NG11;1,2616473;0.29788083
Q8NGA1;28,32274;3.266822
Q8NHG7;1,985235;0.7544204
Q8NHG8;0,0934061;0.01503319
Q8NHH9;11,012776;0.25517752
Q8NHM4;0;0
Q8NHM5;0,5610168;0.4326852
Q8NHP6;0,35893;0.0719895
Q8NHP8;0,6358441;0.03203338
Q8NHQ9;0,1526734;0.04664776
Q8NHS3;0;0
Q8NHU3;0;0
Q8NHU6;0,05451189;0.03644877
Q8NHV1;0;0
Q8NHV4;0,0258108;0.0232309
Q8NHW5;50,26844;2.91547
Q8NHX9;0;0
Q8NHY2;0,011194692;0.019389772
Q8NHZ8;0,7622652;0.0685118
Q8NI08;0,003204862;0.005550984
Q8NI22;12,173664;2.1699885
Q8NI27;1,7619212;0.1058096
Q8NI35;0,00894454;0.007747336
Q8NI36;1,143409;0.06831447
Q8NI37;0,234196;0.03277929
Q8NI60;8,877712;0.4549
Q8TA86;0,1878903;0.09408608
Q8TA94;0;0
Q8TAA3;57,3954;12.644637
Q8TAA5;0,4699932;0.08203543
Q8TAA9;0,03023608;0.05237044
Q8TAC2;0;0
Q8TAD4;0,131057;0.01096022
Q8TAD8;0,3916649;0.07705763
Q8TAE8;2,240128;0.1372838
Q8TAF3;1,343978;0.2018645
Q8TAG9;0;0
Q8TAP9;0;0
Q8TAQ2;1,055424;0.0273896
Q8TAT6;3,628188;0.03990656
Q8TAV0;0,1017941;0.09262875
Q8TAV3;0,5222493;0.0825279
Q8TAV4;15,521218;0.544351
Q8TB03;0;0
Q8TB22;2,975182;0.4510828
Q8TB24;0;0
Q8TB36;1,5296052;0.0625051
Q8TB37;1,8696202;0.6577718
Q8TB40;0;0
Q8TB45;0,01008481;0.0174674
Q8TB52;0,02705813;0.00755849
Q8TB61;9,590016;0.9906792
Q8TB69;2,954631;0.51292
Q8TB72;0,09362265;0.09634665
Q8TB92;6,291414;0.4997076
Q8TB96;0,04195528;0.003863192
Q8TBA6;2,244804;0.12946512
Q8TBB5;1,8973899;3.134253
Q8TBC4;1,0816346;0.16745208
Q8TBC5;0;0
Q8TBE0;0;0
Q8TBE9;0;0
Q8TBF2;0;0
Q8TBF4;0,09989317;0.04778946
Q8TBF5;0;0
Q8TBG4;0;0
Q8TBM7;0;0
Q8TBM8;0,6862098;0.2233896
Q8TBP0;0;0
Q8TBP6;0,007795077;0.01350147
Q8TBQ9;2,905644;0.3873302
Q8TBR7;1,4347428;0.0443109
Q8TBX8;1,400523;0.28338987
Q8TBZ3;0,1267954;0.11088612
Q8TBZ6;0;0
Q8TC05;0;0
Q8TC07;0,5950473;0.04162551
Q8TC12;9,660126;1.2478836
Q8TCA0;0,025417848;0.044025
Q8TCC3;7,762752;0.5434098
Q8TCD1;0;0
Q8TCD5;0,0516318;0.04477196
Q8TCE6;0,04584432;0.04501301
Q8TCG2;0,2498036;0.01270513
Q8TCJ2;0,8563195;0.02438017
Q8TCN5;0;0
Q8TCS8;4,21862;0.28866
Q8TCT7;0,05074164;0.0032854132
Q8TCT8;0;0
Q8TCT9;28,96764;2.38808958
Q8TCU6;0,008303762;0.007222614
Q8TCY9;0;0
Q8TCZ2;0;0
Q8TD08;4,339095;0.715149
Q8TD16;0,2682582;0.1760736
Q8TD19;0,1705564;0.03692732
Q8TD22;0,6259704;0.134828
Q8TD26;0,026194395;0.014807538
Q8TD30;11,32797253;0.4284018
Q8TD55;0;0
Q8TD57;0,20986344;0.010649478
Q8TDB6;0,01807633;0.016158624
Q8TDB8;7,394739;0.27637326
Q8TDD1;1,8006172;0.14633928
Q8TDD5;0,5953688;0.03519384
Q8TDH9;0;0
Q8TDJ6;0,010331193;0.0018616698
Q8TDL5;0;0
Q8TDN6;2,39946;0.7344023
Q8TDP1;0,5135276;0.1131685
Q8TDQ7;0,14043147;0.12163854
Q8TDR2;0,03717665;0.004737933
Q8TDW0;0;0
Q8TDW4;0,075971704;0.06579584
Q8TDX5;0;0
Q8TDX7;0;0
Q8TDY2;0;0
Q8TDY4;0,10831923;0.003835521
Q8TDZ2;0;0
Q8TE02;0,03597852;0.06231664
Q8TE04;0,5497408;0.12670332
Q8TE77;0,023909036;0.04141168
Q8TE96;0,07685046;0.0570417
Q8TEA1;0,03059774;0.0183909
Q8TEA7;0,020785029;0.01801509
Q8TEA8;2,45037;0.4055209
Q8TEB1;1,7444145;0.14036448
Q8TEB9;0;0
Q8TED0;1,367148;0.3056152
Q8TEH3;0,34059263;0.032479706
Q8TEL6;0,06819518;0.01798431
Q8TEM1;1,3684872;0.339227
Q8TEQ6;0,7655082;0.04630258
Q8TEQ8;0,3314822;0.06920358
Q8TER5;0,4663316;0.14170908
Q8TET4;0;0
Q8TEU7;0,10151502;0.048648186
Q8TEV9;0;0
Q8TEW0;0,39791816;0.19427592
Q8TEW8;0;0
Q8TEX9;3,144494;0.3213504
Q8TEY7;0,009696843;0.016795425
Q8TF01;0,02265366;0.0009005906
Q8TF05;0,2727756;0.0710065
Q8TF09;3,703129;0.9986196
Q8TF46;0;0
Q8TF65;0,7071705;0.04325964
Q8TF68;0,28811211;0.05122086
Q8TF71;0,04890406;0.02722824
Q8TF72;0;0
Q8TF74;0,6075416;0.09136032
Q8WTR2;0;0
Q8WTS1;0,0049628;0.008595822
Q8WTS6;0;0
Q8WTT2;0,8514358;0.03236637
Q8WTU0;2,101143;0.1519974
Q8WTU2;0,06802191;0.01310558
Q8WTV0;10,002308;0.5273932
Q8WTW3;0,840847;0.04444512
Q8WTW4;0;0
Q8WU03;0;0
Q8WU10;0;0
Q8WU17;0,06247303;0.0548752
Q8WU39;0;0
Q8WU67;0;0
Q8WU68;18,934374;1.7505783
Q8WU76;0,365908;0.03874914
Q8WU79;0,23582622;0.03671271
Q8WU90;1,114881;0.04275218
Q8WUA2;0,2620083;0.3536151
Q8WUA4;0,4309304;0.09494602
Q8WUA7;0;0
Q8WUA8;0,07468909;0.01249695
Q8WUB8;0,3310725;0.05391429
Q8WUD1;0,6749012;0.03208595
Q8WUD4;2,687863;0.5606163
Q8WUD6;1,138597;0.03891634
Q8WUF5;0,007553407;0.006542313
Q8WUF8;0,31893636;0.08013816
Q8WUH2;0,006835789;0.0005145534
Q8WUH6;5,281411;0.5333936
Q8WUJ0;0;0
Q8WUJ1;0;0
Q8WUK0;5,315433;0.3320007
Q8WUM0;0,7472255;0.05337475
Q8WUM4;3,727436;0.3914084
Q8WUM9;0,05325836;0.04831112
Q8WUN7;0,5843056;0.04175933
Q8WUQ7;0,06407704;0.010362386
Q8WUR7;1,5280884;0.05315205
Q8WUU5;0,03931458;0.004111266
Q8WUW1;1,1832028;0.09229988
Q8WUX1;0,4351108;0.04612116
Q8WUX2;0;0
Q8WUX9;0,01042266;0.01805258
Q8WUY1;4,01214;0.3352643
Q8WUZ0;0,732871;0.11682232
Q8WV19;0,1712328;0.0182815
Q8WV22;0,02292009;0.02768617
Q8WV28;0;0
Q8WV37;2,954631;0.51292
Q8WV41;0,152921;0.03677388
Q8WV44;0,22426592;0.06505244
Q8WV60;0,04521766;0.04313571
Q8WV74;0,7390356;0.2287404
Q8WV92;0;0
Q8WV93;0;0
Q8WV99;0,18195014;0.05852558
Q8WVB6;0,05141979;0.021574107
Q8WVC0;0,8854328;0.03999668
Q8WVC6;1,0971498;0.3305426
Q8WVI0;0;0
Q8WVJ2;0,5084654;0.2003133
Q8WVK2;1,286689;0.6637571
Q8WVM0;2,596493;0.03081184
Q8WVM7;0,03755709;0.008982633
Q8WVM8;7,538325;0.1604032
Q8WVN8;0,0833279;0.03283772
Q8WVP5;0;0
Q8WVP7;0,11082606;0.006385554
Q8WVQ1;1,6003142;0.15714662
Q8WVT3;0,05449621;0.003775821
Q8WVV4;0,25253361;0.025350399
Q8WVV5;8,665666;7.322268
Q8WVV9;3,741501;0.534069
Q8WVX3;0,5492907;0.06549096
Q8WVY7;0,2515092;0.0829043
Q8WVZ9;0,009653335;0.008360207
Q8WW01;0;0
Q8WW12;9,921093;0.7476948
Q8WW52;0,06696838;0.004312948
Q8WW59;4,06082;0.544644
Q8WWB7;0;0
Q8WWC4;1,093737;0.3503425
Q8WWF6;0;0
Q8WWH5;1,067068;0.06357258
Q8WWI1;8,92712;0.27324144
Q8WWI5;0,9418596;0.1475511
Q8WWM7;16,300408;1.133904
Q8WWP7;0;0
Q8WWQ0;0,3374685;0.05428022
Q8WWQ8;0;0
Q8WWR8;0,07502586;0.07352384
Q8WWT9;0;0
Q8WWV3;1,0559223;0.1259121
Q8WWY3;3,521778;0.3622227
Q8WWZ8;0;0
Q8WX92;0,4266861;0.04407836
Q8WXA3;0,008994708;0.015579292
Q8WXA9;0,18901914;0.02443648
Q8WXB1;0,09742294;0.011861858
Q8WXD5;0,2152457;0.05997695
Q8WXE0;0,015363664;0.006497076
Q8WXE1;0,07644789;0.03065235
Q8WXE9;0;0
Q8WXF0;2,104624;0.177477
Q8WXF1;13,355908;0.8563318
Q8WXF7;5,506388;0.12758876
Q8WXH0;0,2090142;0.20766024
Q8WXI2;0;0
Q8WXI9;0,4551035;0.005386007
Q8WXW3;0;0
Q8WXX5;4,221393;0.6804713
Q8WY22;1,376946;0.07606556
Q8WY36;0;0
Q8WY54;0;0
Q8WY91;0;0
Q8WYA6;2,7006204;0.23762394
Q8WYB5;0;0
Q8WYH8;0,4108562;0.08105448
Q8WYK0;0;0
Q8WYN0;0;0
Q8WYP5;1,6264497;0.07279461
Q8WYQ5;0,26781357;0.06576036
Q8WZ42;0,12928465;0.0054258149
Q8WZ82;0,02813387;0.002083132
Q8WZA0;1,822431;0.1673153
Q8WZA1;0,02114506;0.01833235
Q8WZA2;0;0
Q8WZA9;0,6626076;0.09567172
Q92466;2,9537285;0.9098
Q92484;0,4509602;0.02290103
Q92496;0;0
Q92499;5,6321;0.09714114
Q92503;0,3877647;0.028722081
Q92504;2,88451;0.4686001
Q92506;1,36805;0.04244812
Q92508;0;0
Q92520;3,413117;0.3322675
Q92522;15,02945;2.21723
Q92526;0,2396184;0.208354
Q92530;2,368058;0.2723913
Q92538;0,4663601;0.05724113
Q92539;0,002194768;0.00380145
Q92540;0,00720762;0.007339017
Q92541;0,4635338;0.09259442
Q92542;2,390018;0.15768592
Q92544;3,240769;0.1858426
Q92545;0,05607987;0.01448396
Q92552;5,958421;0.1469212
Q92556;1,0300842;0.10573179
Q92558;0,02803117;0.01272819
Q92560;0,02205781;0.002456873
Q92562;0;0
Q92564;0;0
Q92565;0;0
Q92569;0;0
Q92572;1,272909;0.3786628
Q92574;0;0
Q92575;1,939389;0.2009127
Q92576;0,5356228;0.03472956
Q92581;0,0535782;0.04733397
Q92597;2,1957366;0.6055659
Q92598;9,771903;0.6381861
Q92599;0,6234888;0.04082628
Q92600;0,296167;0.07525911
Q92604;0,7160717;0.0564007
Q92608;0;0
Q92609;0,4237568;0.03965286
Q92610;0,02169528;0.01163427
Q92611;0;0
Q92613;0,01173964;0.001527946
Q92614;1,5424955;0.024129175
Q92615;0,1075035;0.03203759
Q92616;2,165273;0.05815774
Q92617;8,904332;1.6534928
Q92618;0,01512695;0.002340722
Q92620;0,2790714;0.04818954
Q92621;1,061311;0.03404805
Q92625;0,01667004;0.006415523
Q92629;0;0
Q92636;0;0
Q92637;0;0
Q92643;0,2839978;0.01029749
Q92665;2,549299;0.6717125
Q92667;2,138882;0.225786
Q92673;0,1964491;0.03633685
Q92685;0,2145386;0.04060162
Q92688;5,74005;0.3440206
Q92692;0,66532238;0.070448673
Q92696;1,310332;0.1498896
Q92733;0,2422581;0.01532819
Q92734;2,792841;0.46262
Q92736;0;0
Q92738;0,02560746;0.009258736
Q92747;0,5729014;0.1268442
Q92748;0;0
Q92759;0,1845498;0.03810803
Q92764;0;0
Q92766;0,37696308;0.0852212
Q92769;0,5567734;0.08645144
Q92781;0;0
Q92782;0,010772772;0.018658989
Q92783;1,1185168;0.1163729
Q92784;0,014363696;0.024878652
Q92785;1,25584;0.2256668
Q92786;0,6950315;0.007328157
Q92791;0,1737058;0.0260577
Q92793;0,04062464;0.00453748
Q92794;0;0
Q92796;0,06897197;0.01581262
Q92797;2,723002;0.0674483
Q92802;0;0
Q92804;10,240382;0.8008912
Q92805;0,4606134;0.6275094
Q92817;0;0
Q92820;11,33835;1.537338
Q92828;0,1607849;0.02716496
Q92830;0,0495763;0.016676588
Q92831;0;0
Q92835;0,24877857;0.00517323
Q92841;52,36452;1.6244804
Q92843;0,1174736;0.0015926924
Q92844;0;0
Q92851;0,7766298;0.053844018
Q92859;0,09427569;0.021535533
Q92870;0;0
Q92871;0,02573864;0.02541453
Q92878;2,7837249;0.08526009
Q92879;3,8985897;0.207902132
Q92882;1,029403;0.1888345
Q92887;0,4114808;0.008934865
Q92888;0,9193674;0.080979
Q92889;0,06776963;0.002846043
Q92890;2,715159;0.13406364
Q92896;8,004771;0.454263
Q92900;2,38967;0.2517158
Q92901;21,91129;0.8368225
Q92903;0,00408862;0.007081698
Q92905;0,7116084;0.06486763
Q92908;0;0
Q92917;0,8884032;0.1203968
Q92922;0,8283061;0.0226798
Q92925;3,053313;0.5347083
Q92928;14,99527;2.61607
Q92930;0,09614174;0.018398
Q92934;0,04030954;0.06981817
Q92945;7,953039;0.6335525
Q92947;2,845886;0.2525426
Q92954;0,22353096;0.19972784
Q92968;0,5170653;0.07277156
Q92973;4,284072;0.4111596
Q92974;0,3586758;0.07499745
Q92979;1,217896;0.4552805
Q92982;1,069317;0.04998117
Q92989;0,0599605;0.10385462
Q92990;0,09753048;0.031745
Q92993;0,5103328;0.34350424
Q92994;0,06969276;0.018283764
Q92995;0;0
Q93008;0,5049946;0.05001152
Q93009;3,003488;0.09806357
Q93015;0;0
Q93034;0,5754758;0.1128718
Q93045;24,07696;3.347682
Q93050;1,2792762;0.25968099
Q93052;0,5658482;0.0500515
Q93062;1,2058085;0.2876236
Q93063;0,4932633;0.16479591
Q93070;0;0
Q93074;0,08282562;0.01660746
Q93077;0;0
Q93079;0;0
Q93083;0;0
Q93084;0;0
Q93088;0,1529432;0.01457552
Q93091;0;0
Q93096;1,092603;0.1335143
Q93099;1,709678;0.07355964
Q93100;0,7445732;0.06537508
Q969E2;1,0040343;0.09773955
Q969E4;0;0
Q969E8;0;0
Q969F1;0,03909561;0.009395086
Q969F9;0,04402096;0.00540097
Q969G3;4,659414;0.9234392
Q969G5;0;0
Q969G6;0,2178513;0.02258287
Q969G9;0,04279192;0.006251768
Q969H8;25,3862;2.256625
Q969I3;0;0
Q969I6;0;0
Q969J2;0;0
Q969J3;0,12945154;0.01226149
Q969L2;2,200294;0.4320048
Q969M1;0,2061426;0.0311061
Q969M3;2,5379592;0.599649
Q969M7;0;0
Q969N2;1,5294288;0.50479626
Q969P0;1,3789158;0.25555068
Q969P6;0;0
Q969Q0;9,500217;0.648981
Q969Q5;0,2322084;0.08311779
Q969R2;0;0
Q969R5;0,25572906;0.010741188
Q969R8;0;0
Q969S0;0;0
Q969S2;0;0
Q969S3;0,1129578;0.02883685
Q969S8;0;0
Q969S9;0,767353;0.045673125
Q969T4;0;0
Q969T7;0,272533;0.042312
Q969T9;0,1104242;0.08501236
Q969U6;0;0
Q969U7;0,558205;0.2527867
Q969V3;5,259368;0.7903276
Q969V5;0,1729928;0.03750431
Q969X1;0,1153209;0.01492425
Q969X2;0;0
Q969X5;7,746447;0.4537632
Q969X6;1,9245333;0.25935186
Q969Y2;1,8615548;0.109772
Q969Z0;14,965262;2.805962
Q969Z3;0,9594648;0.335444
Q96A05;0;0
Q96A08;0,09403158;0.00561784
Q96A22;0,01269328;0.001906989
Q96A26;11,82485;1.453023
Q96A29;0,1039222;0.03635476
Q96A32;0;0
Q96A33;13,087266;0.3404214
Q96A35;3,489427;0.6161006
Q96A46;0;0
Q96A49;1,012032;0.1140351
Q96A57;0;0
Q96A59;0;0
Q96A65;0,3808798;0.02422329
Q96A72;9,00679;1.882717
Q96A73;0,05396973;0.04722408
Q96AA3;0,2890027;0.03183069
Q96AB3;20,304969;3.025203
Q96AC1;2,0746506;0.18384249
Q96AD5;0,1517874;0.02408052
Q96AE4;6,767239;0.1832335
Q96AE7;0;0
Q96AG3;0,1164125;0.008334431
Q96AG4;26,75873;1.203036
Q96AJ9;1,4502546;0.08669924
Q96AK3;0;0
Q96AM1;0;0
Q96AN5;0,14294274;0.028055019
Q96AP0;0,09740076;0.012207524
Q96AQ6;3,226686;0.18322764
Q96AQ8;0,2207203;0.0761889
Q96AT1;0,1630315;0.02949916
Q96AT9;1,524711;0.2709682
Q96AX1;0,03296208;0.02556312
Q96AX2;5,847224;1.2733916
Q96AX9;0,023795277;0.041214624
Q96AY3;9,208307;1.652317
Q96AZ6;0;0
Q96B02;0;0
Q96B23;0,2527882;0.016288226
Q96B26;1,200407;0.1393551
Q96B36;0,3844418;0.00522213
Q96B45;0,3536035;0.05271083
Q96B49;38,45771;2.419787
Q96B54;0,2016715;0.07433739
Q96B97;0,05753837;0.0020024
Q96BF6;0;0
Q96BH1;0;0
Q96BI1;0;0
Q96BI3;0,3613494;0.3129472
Q96BJ3;0,9781482;0.03456837
Q96BJ8;0,21522552;0.3727815
Q96BK5;0,03757263;0.06507771
Q96BM9;0;0
Q96BN2;0,1382103;0.01566199
