"Protein"	"NCI60_MCF7_iBAQ"
"IPI00217652;IPI00791310"	91297
"IPI00217661;IPI00217670;IPI00643760"	1301500
"IPI00217669"	0
"IPI00217748;IPI00872169"	0
"IPI00217759;IPI00647266"	0
"IPI00217766;IPI00909338"	1018800
"IPI00217775;IPI00022933;IPI00607573"	0
"IPI00643034;IPI00217778;IPI00909702;IPI00022733"	0
"IPI00217792"	0
"IPI00749011;IPI00445527;IPI00217814;IPI00795305"	45501
"IPI00217831;IPI00795440;IPI00294987;IPI00793772;IPI00793852;IPI00903140;IPI00447730"	0
"IPI00217852"	0
"IPI00217862"	0
"IPI00217871;IPI00930698;IPI00647328;IPI00552848"	4021300
"IPI00217882"	386120
"IPI00217918"	659310
"IPI00217920;IPI00910572;IPI00646424"	217320
"IPI00217943"	31701000
"IPI00217949;IPI00744698;IPI00878120"	3373000
"IPI00217950;IPI00887111;IPI00514197;IPI00936744;IPI00935624;IPI00943752"	1859600
"IPI00217952;IPI00299506"	1056400
"IPI00217960;IPI00922246"	0
"IPI00947127;IPI00217966;IPI00908791;IPI00607708;IPI00939286;IPI00910754;IPI00952964;IPI00795075;IPI00148061;IPI00554498"	91949000
"IPI00217975;IPI00790831"	20535000
"IPI00217989;IPI00237463;IPI00640590"	81426
"IPI00816460;IPI00217994;IPI00217995;IPI00217993"	0
"IPI00218002;IPI00879033;IPI00017924;IPI00947305;IPI00946293;IPI00552805;IPI00642242"	0
"IPI00329133;IPI00218015"	0
"IPI00941207;IPI00218037;IPI00218039;IPI00029795;IPI00218035;IPI00218041"	0
"IPI00218054"	301840
"IPI00218086"	0
"IPI00218108;IPI00382995;IPI00759789;IPI00384121;IPI00791522"	0
"IPI00218130;IPI00657751;IPI00909513"	0
"IPI00218141;IPI00939486;IPI00029954;IPI00940412;IPI00218140;IPI00796579;IPI00480160;IPI00218143;IPI00794814;IPI00789899;IPI00789770;IPI00790501"	0
"IPI00218144;IPI00946508;IPI00477819;IPI00796062"	0
"IPI00305703;IPI00218172;IPI00160581;IPI00373824"	0
"IPI00642984;IPI00218200;IPI00641554;IPI00639976;IPI00646739;IPI00640444"	44435000
"IPI00218214;IPI00925914;IPI00924527;IPI00793737;IPI00924760;IPI00927746;IPI00910598;IPI00910570;IPI00797710;IPI00927005;IPI00797290;IPI00926078"	0
"IPI00218235;IPI00376377;IPI00944596;IPI00555608"	1230700
"IPI00218236;IPI00892668;IPI00894333"	1618900
"IPI00218245"	0
"IPI00218247;IPI00640293"	0
"IPI00218262;IPI00294635;IPI00843877"	0
"IPI00395357;IPI00218263;IPI00410279;IPI00178116;IPI00410205;IPI00946481;IPI00946978"	0
"IPI00218268;IPI00816436;IPI00004267;IPI00167206;IPI00376226"	0
"IPI00218271;IPI00793074;IPI00747682;IPI00910583"	1207000
"IPI00218287;IPI00514749;IPI00844350;IPI00922490;IPI00910290"	0
"IPI00218288;IPI00747830;IPI00386038"	71700
"IPI00655754;IPI00873326;IPI00218292;IPI00654779;IPI00910767;IPI00852988;IPI00924666"	1079300
"IPI00218319;IPI00642042;IPI00854592;IPI00640264;IPI00844078;IPI00900375"	120450000
"IPI00218320"	93964
"IPI00218342"	40918000
"IPI00218343;IPI00387144;IPI00166768"	283790
"IPI00218349;IPI00032138;IPI00218348;IPI00797697;IPI00908401"	41829
"IPI00218374;IPI00021088;IPI00657651;IPI00941722;IPI00641902;IPI00221125;IPI00743827;IPI00783784;IPI00395735;IPI00783814;IPI00221124;IPI00944894;IPI00647716;IPI00947184;IPI00033023;IPI00945937;IPI00640445;IPI00947028"	0
"IPI00218377;IPI00029472;IPI00513865"	0
"IPI00218398;IPI00896498;IPI00001729"	0
"IPI00218414;IPI00790885"	0
"IPI00218433"	2469900
"IPI00218463"	11764000
"IPI00218465"	406740
"IPI00218466;IPI00941172;IPI00604476;IPI00414427;IPI00182313;IPI00414428;IPI00640481;IPI00792005;IPI00647854;IPI00647396;IPI00935795;IPI00644876;IPI00854697;IPI00640009"	3521300
"IPI00333568;IPI00218470"	0
"IPI00218474;IPI00909949;IPI00942494;IPI00909595"	1018600
"IPI00218486;IPI00655638;IPI00171057;IPI00385839;IPI00016485;IPI00953146"	689820
"IPI00218487;IPI00940619;IPI00902432"	0
"IPI00218488;IPI00925584"	0
"IPI00218493;IPI00873466"	8600300
"IPI00795267;IPI00218505"	0
"IPI00218539;IPI00295575;IPI00218540;IPI00844199;IPI00853281"	0
"IPI00218547"	13138000
"IPI00218565;IPI00643895;IPI00646724"	0
"IPI00218566;IPI00641808;IPI00295738;IPI00241935;IPI00909160;IPI00218567"	0
"IPI00218568"	934860
"IPI00941721;IPI00795221;IPI00396552;IPI00941187;IPI00218604;IPI00183046"	58954
"IPI00218606;IPI00793332"	846100
"IPI00218633;IPI00798306"	0
"IPI00218638;IPI00736464;IPI00939886;IPI00910866"	0
"IPI00218645;IPI00604696;IPI00942820;IPI00333756;IPI00218643;IPI00218644;IPI00150282;IPI00023641;IPI00942104;IPI00871295"	0
"IPI00218646"	0
"IPI00333753;IPI00218658;IPI00218662;IPI00925443;IPI00218661;IPI00218664;IPI00218659;IPI00939846;IPI00218660"	27866
"IPI00218667;IPI00795953;IPI00922311;IPI00922184"	7992700
"IPI00218682;IPI00916535"	0
"IPI00218693;IPI00642457;IPI00816267"	51737000
"IPI00218728;IPI00873228;IPI00909586;IPI00953036;IPI00760905"	343780
"IPI00218729;IPI00552511"	1826800
"IPI00218733;IPI00789078"	24256000
"IPI00218775;IPI00556067"	493650
"IPI00218803;IPI00296534;IPI00889740;IPI00296537;IPI00413623;IPI00333852;IPI00889714;IPI00893588;IPI00889648;IPI00889637"	0
"IPI00218831;IPI00647885;IPI00152326;IPI00640363"	0
"IPI00218847;IPI00892543"	0
"IPI00218848"	144790
"IPI00218850;IPI00902677"	8151400
"IPI00218852;IPI00742948;IPI00927249;IPI00289330;IPI00791035"	0
"IPI00218857;IPI00887098;IPI00888473"	0
"IPI00218889"	374550
"IPI00218895"	904900
"IPI00218914;IPI00910463;IPI00644628;IPI00644077;IPI00642144"	0
"IPI00218916;IPI00922205"	0
"IPI00218918;IPI00549413;IPI00908577;IPI00643231"	0
"IPI00218919"	0
"IPI00218922;IPI00902496;IPI00903261;IPI00852625"	730910
"IPI00218924;IPI00908436;IPI00790539"	3615700
"IPI00218925;IPI00908303;IPI00374131"	2541700
"IPI00939163;IPI00218993;IPI00513743;IPI00908988;IPI00910755;IPI00794417;IPI00910341"	14111000
"IPI00219000;IPI00942464"	0
"IPI00219005"	45773000
"IPI00219018;IPI00789134;IPI00788737;IPI00795257;IPI00797221;IPI00795622;IPI00794605"	472480000
"IPI00297419;IPI00219021;IPI00168906;IPI00798113"	0
"IPI00219025;IPI00160508"	0
"IPI00219029;IPI00922421"	9538500
"IPI00219034"	4278300
"IPI00219036"	9827.7
"IPI00219038;IPI00944521;IPI00171611;IPI00216402;IPI00477080;IPI00909530;IPI00944603;IPI00942498"	0
"IPI00219067;IPI00645711;IPI00639805;IPI00645360;IPI00940377"	0
"IPI00219077;IPI00514090;IPI00793812;IPI00794758;IPI00790872;IPI00790203;IPI00910018;IPI00791706;IPI00792836;IPI00794371;IPI00793500"	2757500
"IPI00219078;IPI00177817;IPI00747443;IPI00914019;IPI00937311"	12318000
"IPI00219097"	95695000
"IPI00219110;IPI00900321"	299170
"IPI00219129;IPI00515016;IPI00640851;IPI00556304"	0
"IPI00790218;IPI00414888;IPI00219131;IPI00796189"	0
"IPI00219153"	13868000
"IPI00219155;IPI00790294;IPI00792879"	262630
"IPI00219156;IPI00872940;IPI00794745;IPI00794121;IPI00790695"	7550400
"IPI00219160;IPI00940063;IPI00880180"	0
"IPI00219179;IPI00657932"	0
"IPI00219217;IPI00788938;IPI00789173;IPI00556477"	0
"IPI00219219;IPI00880148"	34869000
"IPI00914561;IPI00219226;IPI00908566"	0
"IPI00219229"	12546000
"IPI00219249"	0
"IPI00219256;IPI00219259;IPI00219257;IPI00219260;IPI00219261;IPI00219262"	0
"IPI00219299;IPI00910010"	0
"IPI00219301"	0
"IPI00219306;IPI00513955"	0
"IPI00847415;IPI00298896;IPI00219341;IPI00902581;IPI00798255;IPI00556473"	0
"IPI00219344;IPI00470800;IPI00219103;IPI00894533;IPI00894381"	2247100
"IPI00219649;IPI00219352;IPI00792672;IPI00794609;IPI00795559"	2813500
"IPI00219358;IPI00748640;IPI00332187;IPI00909433"	0
"IPI00219365;IPI00872814"	3676500
"IPI00219368;IPI00221206;IPI00867718;IPI00182478;IPI00177938;IPI00910233;IPI00908501;IPI00478062;IPI00940429;IPI00556433"	744960
"IPI00219381"	345330
"IPI00219383;IPI00925753"	1590000
"IPI00219385;IPI00375914"	4886800
"IPI00219420"	1885600
"IPI00792423;IPI00219430;IPI00794854;IPI00792903;IPI00923393;IPI00923475;IPI00923414;IPI00923512;IPI00923498"	0
"IPI00219436;IPI00646627;IPI00643825"	0
"IPI00219446;IPI00795288;IPI00908746;IPI00794584"	33661000
"IPI00219452;IPI00395748;IPI00219451"	911780
"IPI00479623;IPI00219456;IPI00328950;IPI00927523;IPI00797163;IPI00793672"	52252
"IPI00219468;IPI00947095;IPI00946483;IPI00945855;IPI00946025;IPI00946849"	806600
"IPI00642374;IPI00549849;IPI00299313;IPI00219513;IPI00549820;IPI00641843;IPI00219512;IPI00549253;IPI00643425;IPI00642987;IPI00640279"	958020
"IPI00219518;IPI00791961;IPI00908516"	5204600
"IPI00219525;IPI00910950"	11032000
"IPI00219526;IPI00217872"	88332
"IPI00219532;IPI00022004;IPI00925087;IPI00745455;IPI00924562;IPI00924835;IPI00927836;IPI00925769;IPI00925277"	0
"IPI00219538"	0
"IPI00219563;IPI00395561;IPI00216924"	0
"IPI00219568"	0
"IPI00219575;IPI00794082"	0
"IPI00219592"	0
"IPI00219604;IPI00797850"	0
"IPI00219613;IPI00553109;IPI00552238"	0
"IPI00219616;IPI00552495;IPI00643000"	0
"IPI00718888;IPI00219617;IPI00947377;IPI00947401;IPI00642461;IPI00947213"	1312900
"IPI00219622;IPI00927830;IPI00925799;IPI00924522"	8946200
"IPI00514332;IPI00219655;IPI00792412;IPI00872835;IPI00946205;IPI00946021"	0
"IPI00219661;IPI00939728;IPI00396968;IPI00792893;IPI00792941;IPI00793440;IPI00791779;IPI00794535;IPI00794078"	0
"IPI00219669;IPI00795677"	0
"IPI00219673;IPI00440703;IPI00917714;IPI00917331;IPI00909432;IPI00917580"	8653300
"IPI00219675"	26971000
"IPI00219676;IPI00604441"	0
"IPI00219677;IPI00789397;IPI00791500;IPI00792937;IPI00790909"	138240
"IPI00219678"	7214800
"IPI00219682;IPI00910709;IPI00377081"	0
"IPI00219684"	0
"IPI00219685;IPI00946421;IPI00942935;IPI00909465;IPI00909424"	6896800
"IPI00219695;IPI00218788;IPI00106928;IPI00873185;IPI00556472;IPI00644526;IPI00645061"	86435
"IPI00219703;IPI00879935;IPI00879846"	0
"IPI00219726;IPI00219728;IPI00219875;IPI00219725;IPI00219731;IPI00219732;IPI00219727;IPI00219730"	0
"IPI00219729;IPI00945233;IPI00797802"	16984000
"IPI00219757;IPI00793319;IPI00554769"	0
"IPI00219772"	4175500
"IPI00219774;IPI00063234;IPI00788668;IPI00789242;IPI00925327;IPI00925126;IPI00924714;IPI00924946;IPI00792039"	376240
"IPI00219778;IPI00552404"	0
"IPI00219783"	232760
"IPI00219794"	0
"IPI00418121;IPI00219798;IPI00418122;IPI00740934;IPI00946477;IPI00936239;IPI00829739;IPI00939730;IPI00941618;IPI00946336;IPI00896492;IPI00945234"	0
"IPI00604647;IPI00219799;IPI00219800;IPI00941980;IPI00219802;IPI00639883;IPI00749135;IPI00952975"	0
"IPI00219806;IPI00328396"	0
"IPI00219833;IPI00954568"	593070
"IPI00646491;IPI00219835"	0
"IPI00376570;IPI00219839"	0
"IPI00219840;IPI00183781"	3007200
"IPI00219841;IPI00954188"	2720000
"IPI00219849;IPI00929254;IPI00929712;IPI00413900;IPI00745153;IPI00929751;IPI00827657"	0
"IPI00219852;IPI00332399;IPI00456644;IPI00374177;IPI00332397;IPI00332401"	0
"IPI00219861;IPI00952677;IPI00410615;IPI00759646;IPI00893203;IPI00382703;IPI00936586;IPI00935343"	8249100
"IPI00219868;IPI00219870;IPI00942869;IPI00182469;IPI00219873;IPI00940850;IPI00845519;IPI00182540;IPI00219869;IPI00219872;IPI00419482;IPI00219735;IPI00219738;IPI00219733;IPI00219734;IPI00219741;IPI00219742;IPI00219737;IPI00219739;IPI00219745;IPI00219747;IPI00219743;IPI00219744;IPI00219749;IPI00219750;IPI00219746;IPI00219748"	4161900
"IPI00219871;IPI00924695;IPI00924467;IPI00924875"	5341300
"IPI00791721;IPI00300439;IPI00219886;IPI00059779;IPI00791051"	0
"IPI00219913;IPI00872664;IPI00640357"	4489000
"IPI00219919;IPI00643843"	0
"IPI00219930;IPI00796739"	101570
"IPI00219953;IPI00908752;IPI00514929;IPI00514049;IPI00909419"	1835000
"IPI00219962;IPI00219960;IPI00479759;IPI00219964;IPI00953721;IPI00003325;IPI00478219;IPI00478950;IPI00478992;IPI00402002;IPI00219961;IPI00477092;IPI00939204;IPI00385101;IPI00219965;IPI00334125;IPI00479370;IPI00477635"	0
"IPI00300775;IPI00300776;IPI00942810;IPI00219973;IPI00908921"	0
"IPI00375144;IPI00888510;IPI00220038;IPI00888085;IPI00927582;IPI00925539;IPI00414434;IPI00925336;IPI00924874"	3383300
"IPI00220045;IPI00643874;IPI00221314;IPI00018245"	0
"IPI00220059;IPI00815735;IPI00790949"	7400300
"IPI00220063;IPI00246625"	3033700
"IPI00748532;IPI00220082;IPI00220080;IPI00220079;IPI00220081;IPI00936481"	8383.3
"IPI00220102;IPI00874105;IPI00916360;IPI00917047;IPI00908667;IPI00916752;IPI00925711"	0
"IPI00220116;IPI00154388;IPI00910659;IPI00334771"	0
"IPI00220146;IPI00941287;IPI00025846"	0
"IPI00220150;IPI00335068;IPI00844297;IPI00646235;IPI00382584;IPI00647368;IPI00647820;IPI00844496"	2102000
"IPI00465299;IPI00783541;IPI00783274;IPI00220151;IPI00797408;IPI00922173"	0
"IPI00220154;IPI00941006;IPI00876875"	0
"IPI00220156;IPI00235354;IPI00909429"	0
"IPI00220167;IPI00914933;IPI00745617;IPI00872519;IPI00917962"	0
"IPI00747283;IPI00939579;IPI00025499;IPI00220175;IPI00220174;IPI00026836;IPI00220173;IPI00220171;IPI00293683;IPI00217976;IPI00940281"	0
"IPI00220188;IPI00514173;IPI00009316;IPI00514708;IPI00409606"	337620
"IPI00220213;IPI00220211"	0
"IPI00302318;IPI00220218"	0
"IPI00220219;IPI00908621;IPI00789674"	4069700
"IPI00220220;IPI00746140;IPI00874176;IPI00396061;IPI00942645;IPI00847325;IPI00940314;IPI00884156;IPI00947025;IPI00946507;IPI00760667;IPI00946330;IPI00945580;IPI00946869"	0
"IPI00220267;IPI00607562;IPI00607563;IPI00910321;IPI00926659;IPI00941377"	0
"IPI00220271;IPI00647702"	0
"IPI00220278;IPI00030929"	0
"IPI00220289;IPI00395823;IPI00953431"	0
"IPI00220299;IPI00642864;IPI00398214;IPI00641224;IPI00855871;IPI00387088;IPI00644201;IPI00060574"	148010
"IPI00220300;IPI00456013;IPI00219291"	2568600
"IPI00220301;IPI00910553"	49136000
"IPI00220302;IPI00014150"	69656
"IPI00220308;IPI00414431;IPI00304755;IPI00220314;IPI00220312;IPI00922689;IPI00220311;IPI00220310;IPI00414202;IPI00216128;IPI00220315"	0
"IPI00647655;IPI00220317"	260760
"IPI00220327;CON__P04264"	15672000
"IPI00220342"	93320
"IPI00220344;IPI00917181;IPI00176574;IPI00738898;IPI00447443;IPI00877709;IPI00896410;IPI00917341;IPI00477302"	1494300
"IPI00220361"	0
"IPI00220362;IPI00916763;IPI00414878;IPI00935986;IPI00935211"	59766000
"IPI00220373;IPI00946216;IPI00514444"	2935300
"IPI00220402;IPI00927947;IPI00410126;IPI00789386;IPI00924602;IPI00794579;IPI00418999;IPI00789065"	10245000
"IPI00220409;IPI00788707"	57658
"IPI00220416;IPI00790644;IPI00798386;IPI00943670"	19600000
"IPI00479190;IPI00220421;IPI00646915;IPI00925583;IPI00640351;IPI00941533;IPI00441964"	0
"IPI00220424;IPI00798427"	0
"IPI00220438;IPI00218858;IPI00953264"	0
"IPI00220487;IPI00456049;IPI00792135;IPI00879809"	29380000
"IPI00220493;IPI00916222;IPI00908769"	53339
"IPI00220503;IPI00791846"	1898900
"IPI00220527"	933900
"IPI00220528"	1915400
"IPI00220543;IPI00220542"	0
"IPI00220567;IPI00795982;IPI00789535;IPI00797997;IPI00643098"	1349800
"IPI00604523;IPI00220573;IPI00719669;IPI00642780;IPI00376572;IPI00888438;IPI00647211"	0
"IPI00220578;IPI00217269"	2832900
"IPI00220613"	0
"IPI00514587;IPI00220637"	4793000
"IPI00220642;IPI00910779"	41306000
"IPI00220644;IPI00909560;IPI00604528"	0
"IPI00220648"	5124400
"IPI00220663;IPI00220665;IPI00220667;IPI00903226"	0
"IPI00220687;IPI00329296"	0
"IPI00220706"	0
"IPI00220709;IPI00926427"	0
"IPI00220710"	0
"IPI00220739;IPI00922847"	32455000
"IPI00220741;IPI00641363"	0
"IPI00220755;IPI00952855;IPI00220757;IPI00220756;IPI00797503"	0
"IPI00220766"	32576000
"IPI00220770;IPI00791750"	0
"IPI00220827;CON__P21752"	1469500
"IPI00815642;IPI00220828;IPI00180240;IPI00816288;IPI00376164;IPI00376165;IPI00219803"	0
"IPI00220834;IPI00871391;IPI00925823;IPI00926445"	48043000
"IPI00220835;IPI00935805"	7882800
"IPI00220845;IPI00027422;IPI00220846;IPI00220847;IPI00220848;IPI00909605"	0
"IPI00943652;IPI00220852;IPI00382672;IPI00942421;IPI00943965;IPI00220853"	0
"IPI00011970;IPI00220886;IPI00807691;IPI00744804;IPI00337349;IPI00787995;IPI00937269;IPI00910927;IPI00014408"	620040
"IPI00305894;IPI00220903"	0
"IPI00220906;IPI00930396"	0
"IPI00220907"	0
"IPI00375714;IPI00220916;IPI00944996;IPI00646868;IPI00641046;IPI00947083;IPI00902998;IPI00947484"	0
"IPI00220918"	0
"IPI00292601;IPI00220956;IPI00902700;IPI00642203;IPI00644012;IPI00647175;IPI00644603;IPI00647512;IPI00642628"	0
"IPI00220967;IPI00744135"	0
"IPI00306667;IPI00220993;IPI00795036"	417230
"IPI00221002;IPI00797733;IPI00796440"	135170
"IPI00221034"	0
"IPI00221035"	27210000
"IPI00743698;IPI00843944;IPI00939451;IPI00221067;IPI00304030;IPI00647151"	0
"IPI00221088;IPI00847192;IPI00954541;IPI00925580;IPI00879238;IPI00478327;IPI00647546;IPI00853062;IPI00879512"	988470
"IPI00221089"	686620
"IPI00221091;IPI00156232"	2311200
"IPI00221092;IPI00397701"	4551500
"IPI00221093;IPI00478114;IPI00797968;IPI00844369"	10417000
"IPI00221106;IPI00477803"	5758800
"IPI00221108;IPI00642342;IPI00103732;IPI00103733;IPI00643685"	0
"IPI00221114"	0
"IPI00221117;IPI00409627"	16559
"IPI00221172;IPI00181504"	0
"IPI00399266;IPI00399268;IPI00221178"	0
"IPI00336034;IPI00221209;IPI00221210;IPI00795175;IPI00793964"	0
"IPI00221222;IPI00455831;IPI00930562"	24016000
"IPI00221224"	0
"IPI00221226;IPI00442825"	11777000
"IPI00221231"	455540
"IPI00221232"	0
"IPI00336081;IPI00221259;IPI00221255;IPI00791924;IPI00855853;IPI00376019"	0
"IPI00221300;IPI00910969;IPI00783880;IPI00791918"	3777600
"IPI00307334;IPI00221302;IPI00889777"	0
"IPI00221325;IPI00915960;IPI00916646;IPI00917371;IPI00926222;IPI00888992;IPI00916003;IPI00917503;IPI00917309;IPI00916803;IPI00940055;IPI00915854;IPI00916370;IPI00916333"	736190
"IPI00221328;IPI00514835;IPI00853014;IPI00384724"	0
"IPI00641436;IPI00895844;IPI00221332;IPI00480085;IPI00914615"	0
"IPI00843759;IPI00221345;IPI00953665;IPI00414899;IPI00552188"	0
"IPI00260715;IPI00221354;IPI00941083;IPI00645208;IPI00909890;IPI00428056;IPI00854677"	20018000
"IPI00221393;IPI00005068;IPI00642657;IPI00871501"	484040
"IPI00221394;IPI00915274;IPI00873935;IPI00874145;IPI00852712;IPI00852780;IPI00893630;IPI00893397"	35620
"IPI00232533;IPI00074224;IPI00642387"	11033000
"IPI00232571"	0
"IPI00233885;IPI00657799"	0
"IPI00234252;IPI00797830;IPI00925226"	241480
"IPI00234793;IPI00942947;IPI00549561"	308160
"IPI00234857;IPI00941446;IPI00642390;IPI00645383;IPI00910234"	0
"IPI00235003;IPI00744894;IPI00291314"	0
"IPI00236554;IPI00877025;IPI00006690"	0
"IPI00236901;IPI00377264;IPI00402757"	0
"IPI00396234;IPI00552319;IPI00555989;IPI00237446;IPI00646948"	0
"IPI00237671;IPI00853283;IPI00953284"	0
"IPI00237884;IPI00940222"	0
"IPI00238209;IPI00927164"	0
"IPI00238262"	0
"IPI00239077;IPI00039639"	40843000
"IPI00239406;IPI00239405;IPI00239413;IPI00815967;IPI00239409;IPI00170463;IPI00247300;IPI00747907;IPI00239410;IPI00412276;IPI00239414;IPI00239415"	36597
"IPI00894474;IPI00239789;IPI00645111"	1831300
"IPI00239815;IPI00641112;IPI00399195;IPI00399197"	0
"IPI00240503;IPI00798387;IPI00180956;IPI00879511;IPI00793646;IPI00792629;IPI00796480"	0
"IPI00290110;IPI00240675;IPI00940614;IPI00647084"	1872200
"IPI00240793;IPI00941922;IPI00908989;IPI00789768;IPI00789084;IPI00385343;IPI00947360"	0
"IPI00240812;IPI00937545;IPI00845446;IPI00845459;IPI00845353;IPI00845253"	476130
"IPI00241802"	0
"IPI00241860"	888150
"IPI00242630;IPI00654611;IPI00953324;IPI00784196;IPI00894230;IPI00893838;IPI00878476"	1138800
"IPI00243221;IPI00889668;IPI00478723;IPI00513946"	953600
"IPI00243742"	1119800
"IPI00244391"	0
"IPI00244407;IPI00902964"	26556
"IPI00244512"	0
"IPI00245135"	0
"IPI00246058;IPI00797599;IPI00942087;IPI00943244;IPI00926014;IPI00937686;IPI00924740;IPI00925321;IPI00924996;IPI00789478;IPI00798229"	0
"IPI00246975;IPI00845493"	7392700
"IPI00247063;IPI00946548;IPI00947417;IPI00945510;IPI00946944;IPI00654862"	0
"IPI00247167"	0
"IPI00247439"	0
"IPI00247583;IPI00940766;IPI00879165;IPI00399374"	0
"IPI00247871;IPI00744062"	4147700
"IPI00248911;IPI00927654"	0
"IPI00250297"	725150
"IPI00250724"	0
"IPI00300568;IPI00251507"	0
"IPI00251559;IPI00947211;IPI00946858;IPI00945996;IPI00945638;IPI00946496"	768850
"IPI00253036;IPI00642948"	784930
"IPI00253323"	0
"IPI00254338"	7948.9
"IPI00785110;IPI00254408;IPI00376404;IPI00911006;IPI00024532;IPI00877990"	58448
"IPI00255052;IPI00790752;IPI00790064;IPI00788862"	11942000
"IPI00456983;IPI00255653;IPI00848250;IPI00470412;IPI00945539;IPI00943290;IPI00790554"	0
"IPI00256095"	0
"IPI00256376;IPI00643058;IPI00892718;IPI00477346"	0
"IPI00304577;IPI00256684;IPI00953149;IPI00909810"	1709300
"IPI00256859"	0
"IPI00256861;IPI00550385;IPI00478226;IPI00941241;IPI00908583;IPI00872730"	84636
"IPI00257059"	0
"IPI00257508"	550930
"IPI00257882;IPI00910514;IPI00909399"	383740
"IPI00257903;IPI00946242;IPI00441902"	1128600
"IPI00258168;IPI00885127;IPI00910807;IPI00170678;IPI00164146;IPI00844603;IPI00642852;IPI00152050;IPI00170712;IPI00843981;IPI00179299;IPI00937652;IPI00554810;IPI00952927;IPI00385553;IPI00844525;IPI00922251;IPI00011618;IPI00939891;IPI00878853"	0
"IPI00657648;IPI00259102;IPI00924633;IPI00924609"	0
"IPI00260090;IPI00940537;IPI00640649;IPI00642462;IPI00101924;IPI00640870;IPI00643255"	0
"IPI00844310;IPI00260630;IPI00947149;IPI00795085;IPI00946833;IPI00946651"	0
"IPI00288894;IPI00029606"	0
"IPI00288947"	0
"IPI00288964;IPI00784797"	0
"IPI00289031;IPI00639970;IPI00641538;IPI00941793;IPI00647056"	90310
"IPI00289082;IPI00911100;IPI00908446;IPI00925973;IPI00926188;IPI00926563"	90617
"IPI00289131"	0
"IPI00289159;IPI00215685;IPI00916210;IPI00915822;IPI00953381;IPI00917826;IPI00917573;IPI00796047;IPI00798287"	280810
"IPI00289171;IPI00910823"	0
"IPI00289334;IPI00382697;IPI00940093;IPI00798140;IPI00382700;IPI00937774"	0
"IPI00289344;IPI00410351;IPI00939364;IPI00793653;IPI00793060;IPI00794212"	36055
"IPI00289396;IPI00646501"	0
"IPI00289462;IPI00925345;IPI00289463;IPI00746947;IPI00514315;IPI00180672;IPI00232406;IPI00413557;IPI00926940"	0
"IPI00289499;IPI00925601;IPI00926426;IPI00926103;IPI00925871;IPI00927536;IPI00925253"	11996000
"IPI00289501;IPI00807678"	0
