Gene stable ID,Gene name,HGNC ID,UniProtKB/Swiss-Prot ID
ENSG00000227794,RPS18,HGNC:10401,
ENSG00000221838,AP4M1,HGNC:574,
ENSG00000278308,NPIPA3,HGNC:41978,
ENSG00000167107,ACSF2,HGNC:26101,
ENSG00000131016,AKAP12,HGNC:370,Q02952
ENSG00000188375,H3F3C,HGNC:33164,Q6NXT2
ENSG00000162733,DDR2,HGNC:2731,Q16832
ENSG00000136928,GABBR2,HGNC:4507,
ENSG00000166595,FAM96B,HGNC:24261,Q9Y3D0
ENSG00000166595,FAM96B,HGNC:24261,
ENSG00000122859,NEUROG3,HGNC:13806,Q9Y4Z2
ENSG00000100577,GSTZ1,HGNC:4643,O43708
ENSG00000187969,ZCCHC13,HGNC:31749,Q8WW36
ENSG00000162571,TTLL10,HGNC:26693,
ENSG00000153982,GDPD1,HGNC:20883,
ENSG00000087077,TRIP6,HGNC:12311,
ENSG00000100150,DEPDC5,HGNC:18423,O75140
ENSG00000101216,GMEB2,HGNC:4371,
ENSG00000168925,CTRB1,HGNC:2521,P17538
ENSG00000168925,CTRB1,HGNC:2521,
ENSG00000124789,NUP153,HGNC:8062,P49790
ENSG00000113719,ERGIC1,HGNC:29205,Q969X5
ENSG00000149573,MPZL2,HGNC:3496,O60487
ENSG00000101216,GMEB2,HGNC:4371,Q9UKD1
ENSG00000113719,ERGIC1,HGNC:29205,
ENSG00000005513,SOX8,HGNC:11203,P57073
ENSG00000126953,TIMM8A,HGNC:11817,O60220
ENSG00000084110,HAL,HGNC:4806,P42357
ENSG00000153982,GDPD1,HGNC:20883,Q8N9F7
ENSG00000138161,CUZD1,HGNC:17937,Q86UP6
ENSG00000167748,KLK1,HGNC:6357,
ENSG00000153976,HS3ST3A1,HGNC:5196,Q9Y663
ENSG00000084110,HAL,HGNC:4806,
ENSG00000153976,HS3ST3A1,HGNC:5196,
ENSG00000016402,IL20RA,HGNC:6003,Q9UHF4
ENSG00000146955,RAB19,HGNC:19982,
ENSG00000134308,YWHAQ,HGNC:12854,P27348
ENSG00000167748,KLK1,HGNC:6357,P06870
ENSG00000146955,RAB19,HGNC:19982,A4D1S5
ENSG00000016402,IL20RA,HGNC:6003,
ENSG00000204490,TNF,HGNC:11892,P01375
ENSG00000196313,POM121,HGNC:19702,Q96HA1
ENSG00000138161,CUZD1,HGNC:17937,
ENSG00000134308,YWHAQ,HGNC:12854,
ENSG00000204612,FOXB2,HGNC:23315,Q5VYV0
ENSG00000130208,APOC1,HGNC:607,P02654
ENSG00000170088,TMEM192,HGNC:26775,Q8IY95
ENSG00000164266,SPINK1,HGNC:11244,P00995
ENSG00000130208,APOC1,HGNC:607,
ENSG00000146067,FAM193B,HGNC:25524,Q96PV7
ENSG00000170088,TMEM192,HGNC:26775,
ENSG00000129744,ART1,HGNC:723,P52961
ENSG00000164266,SPINK1,HGNC:11244,
ENSG00000229894,GK3P,HGNC:4292,Q14409
ENSG00000213185,FAM24B,HGNC:23475,Q8N5W8
ENSG00000146067,FAM193B,HGNC:25524,
ENSG00000204262,COL5A2,HGNC:2210,P05997
ENSG00000062194,GPBP1,HGNC:29520,
ENSG00000283697,HSFX3,HGNC:52395,A0A1B0GWH4
ENSG00000130203,APOE,HGNC:613,P02649
ENSG00000204262,COL5A2,HGNC:2210,
ENSG00000274646,RPS9,HGNC:10442,P46781
ENSG00000072163,LIMS2,HGNC:16084,Q7Z4I7
ENSG00000130203,APOE,HGNC:613,
ENSG00000181472,ZBTB2,HGNC:20868,Q8N680
ENSG00000062194,GPBP1,HGNC:29520,Q86WP2
ENSG00000163554,SPTA1,HGNC:11272,P02549
ENSG00000120500,ARR3,HGNC:710,P36575
ENSG00000145244,CORIN,HGNC:19012,Q9Y5Q5
ENSG00000130396,AFDN,HGNC:7137,P55196
ENSG00000120500,ARR3,HGNC:710,
ENSG00000130338,TULP4,HGNC:15530,Q9NRJ4
ENSG00000145244,CORIN,HGNC:19012,
ENSG00000174562,KLK15,HGNC:20453,Q9H2R5
ENSG00000163554,SPTA1,HGNC:11272,
ENSG00000274646,RPS9,HGNC:10442,
ENSG00000078098,FAP,HGNC:3590,Q12884
ENSG00000198967,OR10Z1,HGNC:14996,
ENSG00000198967,OR10Z1,HGNC:14996,Q8NGY1
ENSG00000130338,TULP4,HGNC:15530,
ENSG00000174562,KLK15,HGNC:20453,
ENSG00000275990,NCF4,HGNC:7662,
ENSG00000224916,APOC4-APOC2,HGNC:44426,
ENSG00000123600,METTL8,HGNC:25856,
ENSG00000123600,METTL8,HGNC:25856,Q9H825
ENSG00000234906,APOC2,HGNC:609,
ENSG00000175155,YPEL2,HGNC:18326,Q96QA6
ENSG00000197620,CXorf40A,HGNC:28089,
ENSG00000234906,APOC2,HGNC:609,P02655
ENSG00000176208,ATAD5,HGNC:25752,
ENSG00000229125,OR2H1,HGNC:8252,Q9GZK4
ENSG00000157800,SLC37A3,HGNC:20651,
ENSG00000267467,APOC4,HGNC:611,P55056
ENSG00000267467,APOC4,HGNC:611,
ENSG00000163293,NIPAL1,HGNC:27194,Q6NVV3
ENSG00000163293,NIPAL1,HGNC:27194,
ENSG00000109466,KLHL2,HGNC:6353,O95198
ENSG00000176208,ATAD5,HGNC:25752,Q96QE3
ENSG00000109466,KLHL2,HGNC:6353,
ENSG00000254536,AL360181.3,,
ENSG00000275990,NCF4,HGNC:7662,Q15080
ENSG00000146802,TMEM168,HGNC:25826,Q9H0V1
ENSG00000168488,ATXN2L,HGNC:31326,Q8WWM7
ENSG00000050820,BCAR1,HGNC:971,P56945
ENSG00000143851,PTPN7,HGNC:9659,P35236
ENSG00000204520,MICA,HGNC:7090,
ENSG00000144550,CPNE9,HGNC:24336,Q8IYJ1
ENSG00000136699,SMPD4,HGNC:32949,
ENSG00000004777,ARHGAP33,HGNC:23085,O14559
ENSG00000104205,SGK3,HGNC:10812,Q96BR1
ENSG00000221829,FANCG,HGNC:3588,
ENSG00000184840,TMED9,HGNC:24878,Q9BVK6
ENSG00000144550,CPNE9,HGNC:24336,
ENSG00000050820,BCAR1,HGNC:971,
ENSG00000157800,SLC37A3,HGNC:20651,Q8NCC5
ENSG00000104205,SGK3,HGNC:10812,
ENSG00000004777,ARHGAP33,HGNC:23085,
ENSG00000197620,CXorf40A,HGNC:28089,Q8TE69
ENSG00000146802,TMEM168,HGNC:25826,
ENSG00000168488,ATXN2L,HGNC:31326,
ENSG00000198515,CNGA1,HGNC:2148,P29973
ENSG00000148824,MTG1,HGNC:32159,
ENSG00000169688,MT1B,HGNC:7394,P07438
ENSG00000183421,RIPK4,HGNC:496,P57078
ENSG00000169688,MT1B,HGNC:7394,
ENSG00000124207,CSE1L,HGNC:2431,P55060
ENSG00000148824,MTG1,HGNC:32159,Q9BT17
ENSG00000143851,PTPN7,HGNC:9659,
ENSG00000115827,DCAF17,HGNC:25784,Q5H9S7
ENSG00000198515,CNGA1,HGNC:2148,
ENSG00000115827,DCAF17,HGNC:25784,
ENSG00000198417,MT1F,HGNC:7398,P04733
ENSG00000132522,GPS2,HGNC:4550,
ENSG00000198417,MT1F,HGNC:7398,
ENSG00000224246,SFTA2,HGNC:18386,
ENSG00000137573,SULF1,HGNC:20391,
ENSG00000170322,NFRKB,HGNC:7802,Q6P4R8
ENSG00000132313,MRPL35,HGNC:14489,Q9NZE8
ENSG00000173212,MAB21L3,HGNC:26787,Q8N8X9
ENSG00000153113,CAST,HGNC:1515,P20810
ENSG00000277443,MARCKS,HGNC:6759,P29966
ENSG00000130717,UCK1,HGNC:14859,Q9HA47
ENSG00000132313,MRPL35,HGNC:14489,
ENSG00000221829,FANCG,HGNC:3588,O15287
ENSG00000170322,NFRKB,HGNC:7802,
ENSG00000167791,CABP2,HGNC:1385,Q9NPB3
ENSG00000130717,UCK1,HGNC:14859,
ENSG00000117707,PROX1,HGNC:9459,
ENSG00000167791,CABP2,HGNC:1385,
ENSG00000221838,AP4M1,HGNC:574,O00189
ENSG00000117868,ESYT2,HGNC:22211,A0FGR8
ENSG00000176102,CSTF3,HGNC:2485,
ENSG00000135775,COG2,HGNC:6546,Q14746
ENSG00000241489,AC244197.3,,
ENSG00000108406,DHX40,HGNC:18018,Q8IX18
ENSG00000117707,PROX1,HGNC:9459,Q92786
ENSG00000181894,ZNF329,HGNC:14209,Q86UD4
ENSG00000132522,GPS2,HGNC:4550,Q13227
ENSG00000108406,DHX40,HGNC:18018,
ENSG00000135775,COG2,HGNC:6546,
ENSG00000114812,VIPR1,HGNC:12694,P32241
ENSG00000181894,ZNF329,HGNC:14209,
ENSG00000006695,COX10,HGNC:2260,
ENSG00000114812,VIPR1,HGNC:12694,
ENSG00000167107,ACSF2,HGNC:26101,Q96CM8
ENSG00000137876,RSL24D1,HGNC:18479,Q9UHA3
ENSG00000278776,AC171558.6,,
ENSG00000137876,RSL24D1,HGNC:18479,
ENSG00000174226,SNX31,HGNC:28605,Q8N9S9
ENSG00000109475,RPL34,HGNC:10340,P49207
ENSG00000176102,CSTF3,HGNC:2485,Q12996
ENSG00000006695,COX10,HGNC:2260,Q12887
ENSG00000174226,SNX31,HGNC:28605,
ENSG00000258417,AC100868.1,,
ENSG00000148832,PAOX,HGNC:20837,Q6QHF9
ENSG00000230989,HSBP1,HGNC:5203,O75506
ENSG00000129596,CDO1,HGNC:1795,Q16878
ENSG00000230989,HSBP1,HGNC:5203,
ENSG00000117868,ESYT2,HGNC:22211,
ENSG00000133065,SLC41A1,HGNC:19429,Q8IVJ1
ENSG00000027847,B4GALT7,HGNC:930,Q9UBV7
ENSG00000277816,LILRB3,HGNC:6607,
ENSG00000225454,SFTA2,HGNC:18386,Q6UW10
ENSG00000027847,B4GALT7,HGNC:930,
ENSG00000112640,PPP2R5D,HGNC:9312,Q14738
ENSG00000125384,PTGER2,HGNC:9594,
ENSG00000124134,KCNS1,HGNC:6300,Q96KK3
ENSG00000136457,CHAD,HGNC:1909,
ENSG00000125384,PTGER2,HGNC:9594,P43116
ENSG00000278178,AC171558.5,,
ENSG00000136457,CHAD,HGNC:1909,O15335
ENSG00000132297,HHLA1,HGNC:4904,
ENSG00000175121,WFDC5,HGNC:20477,Q8TCV5
ENSG00000037241,RPL26L1,HGNC:17050,Q9UNX3
ENSG00000110583,NAA40,HGNC:25845,
ENSG00000110713,NUP98,HGNC:8068,
ENSG00000132297,HHLA1,HGNC:4904,C9JL84
ENSG00000236843,NRM,HGNC:8003,
ENSG00000037241,RPL26L1,HGNC:17050,
ENSG00000168703,WFDC12,HGNC:16115,Q8WWY7
ENSG00000070882,OSBPL3,HGNC:16370,Q9H4L5
ENSG00000236843,NRM,HGNC:8003,Q8IXM6
ENSG00000112053,SLC26A8,HGNC:14468,Q96RN1
ENSG00000176148,TCP11L1,HGNC:25655,
ENSG00000010404,IDS,HGNC:5389,P22304
ENSG00000110583,NAA40,HGNC:25845,Q86UY6
ENSG00000203772,SPRN,HGNC:16871,Q5BIV9
ENSG00000112053,SLC26A8,HGNC:14468,
ENSG00000112640,PPP2R5D,HGNC:9312,
ENSG00000253117,OC90,HGNC:8100,Q02509
ENSG00000203943,SAMD13,HGNC:24582,Q5VXD3
ENSG00000127720,METTL25,HGNC:26228,Q8N6Q8
ENSG00000176148,TCP11L1,HGNC:25655,Q9NUJ3
ENSG00000127720,METTL25,HGNC:26228,
ENSG00000172062,SMN1,HGNC:11117,Q16637
ENSG00000163399,ATP1A1,HGNC:799,
ENSG00000130714,POMT1,HGNC:9202,
ENSG00000117410,ATP6V0B,HGNC:861,
ENSG00000124733,MEA1,HGNC:6986,Q16626
ENSG00000010404,IDS,HGNC:5389,
ENSG00000203943,SAMD13,HGNC:24582,
ENSG00000265763,ZNF488,HGNC:23535,Q96MN9
ENSG00000133773,CCDC59,HGNC:25005,
ENSG00000118985,ELL2,HGNC:17064,O00472
ENSG00000172062,SMN1,HGNC:11117,
ENSG00000133773,CCDC59,HGNC:25005,Q9P031
ENSG00000118985,ELL2,HGNC:17064,
ENSG00000170448,NFXL1,HGNC:18726,Q6ZNB6
ENSG00000162009,SSTR5,HGNC:11334,P35346
ENSG00000111912,NCOA7,HGNC:21081,Q8NI08
ENSG00000111912,NCOA7,HGNC:21081,
ENSG00000132507,EIF5A,HGNC:3300,P63241
ENSG00000070882,OSBPL3,HGNC:16370,
ENSG00000137573,SULF1,HGNC:20391,Q8IWU6
ENSG00000086062,B4GALT1,HGNC:924,P15291
ENSG00000086062,B4GALT1,HGNC:924,
ENSG00000235905,TRIM15,HGNC:16284,
ENSG00000144821,MYH15,HGNC:31073,Q9Y2K3
ENSG00000128482,RNF112,HGNC:12968,
ENSG00000235905,TRIM15,HGNC:16284,Q9C019
ENSG00000163399,ATP1A1,HGNC:799,P05023
ENSG00000151617,EDNRA,HGNC:3179,P25101
ENSG00000176641,RNF152,HGNC:26811,Q8N8N0
ENSG00000165792,METTL17,HGNC:19280,Q9H7H0
ENSG00000176641,RNF152,HGNC:26811,
ENSG00000170454,KRT75,HGNC:24431,O95678
ENSG00000117410,ATP6V0B,HGNC:861,Q99437
ENSG00000275584,LILRA6,HGNC:15495,
ENSG00000060069,CTDP1,HGNC:2498,Q9Y5B0
ENSG00000134644,PUM1,HGNC:14957,
ENSG00000159556,ISL2,HGNC:18524,Q96A47
ENSG00000128482,RNF112,HGNC:12968,Q9ULX5
ENSG00000060069,CTDP1,HGNC:2498,
ENSG00000159556,ISL2,HGNC:18524,
ENSG00000204516,MICB,HGNC:7091,Q29980
ENSG00000132507,EIF5A,HGNC:3300,
ENSG00000033867,SLC4A7,HGNC:11033,Q9Y6M7
ENSG00000131686,CA6,HGNC:1380,
ENSG00000243678,NME2,HGNC:7850,P22392
ENSG00000164106,SCRG1,HGNC:17036,O75711
ENSG00000256100,AP000721.1,,
ENSG00000164106,SCRG1,HGNC:17036,
ENSG00000204516,MICB,HGNC:7091,
ENSG00000176340,COX8A,HGNC:2294,P10176
ENSG00000105879,CBLL1,HGNC:21225,Q75N03
ENSG00000243678,NME2,HGNC:7850,
ENSG00000136699,SMPD4,HGNC:32949,Q9NXE4
ENSG00000079432,CIC,HGNC:14214,
ENSG00000105879,CBLL1,HGNC:21225,
ENSG00000167613,LAIR1,HGNC:6477,Q6GTX8
ENSG00000275111,ZNF2,HGNC:12991,
ENSG00000198856,OSTC,HGNC:24448,Q9NRP0
ENSG00000068724,TTC7A,HGNC:19750,
ENSG00000167613,LAIR1,HGNC:6477,
ENSG00000232251,DPCR1,HGNC:21666,
ENSG00000232251,DPCR1,HGNC:21666,Q3MIW9
ENSG00000153292,ADGRF1,HGNC:18990,Q5T601
ENSG00000175315,CST6,HGNC:2478,Q15828
ENSG00000198856,OSTC,HGNC:24448,
ENSG00000068724,TTC7A,HGNC:19750,Q9ULT0
ENSG00000133315,MACROD1,HGNC:29598,Q9BQ69
ENSG00000187857,OR6C75,HGNC:31304,
ENSG00000187857,OR6C75,HGNC:31304,A6NL08
ENSG00000152082,MZT2B,HGNC:25886,
ENSG00000129354,AP1M2,HGNC:558,
ENSG00000080986,NDC80,HGNC:16909,O14777
ENSG00000079432,CIC,HGNC:14214,Q96RK0
ENSG00000152082,MZT2B,HGNC:25886,Q6NZ67
ENSG00000168301,KCTD6,HGNC:22235,Q8NC69
ENSG00000080986,NDC80,HGNC:16909,
ENSG00000168301,KCTD6,HGNC:22235,
ENSG00000275111,ZNF2,HGNC:12991,Q9BSG1
ENSG00000126500,FLRT1,HGNC:3760,Q9NZU1
ENSG00000165792,METTL17,HGNC:19280,
ENSG00000140564,FURIN,HGNC:8568,P09958
ENSG00000143106,PSMA5,HGNC:9534,P28066
ENSG00000140564,FURIN,HGNC:8568,
ENSG00000175294,CATSPER1,HGNC:17116,Q8NEC5
ENSG00000153292,ADGRF1,HGNC:18990,
ENSG00000164603,BMT2,HGNC:26475,Q1RMZ1
ENSG00000130714,POMT1,HGNC:9202,Q9Y6A1
ENSG00000141367,CLTC,HGNC:2092,Q00610
ENSG00000131686,CA6,HGNC:1380,P23280
ENSG00000110881,ASIC1,HGNC:100,P78348
ENSG00000164603,BMT2,HGNC:26475,
ENSG00000079462,PAFAH1B3,HGNC:8576,Q15102
ENSG00000134644,PUM1,HGNC:14957,Q14671
ENSG00000079462,PAFAH1B3,HGNC:8576,
ENSG00000239672,NME1,HGNC:7849,P15531
ENSG00000141367,CLTC,HGNC:2092,
ENSG00000008394,MGST1,HGNC:7061,
ENSG00000110881,ASIC1,HGNC:100,
ENSG00000129354,AP1M2,HGNC:558,Q9Y6Q5
ENSG00000125144,MT1G,HGNC:7399,P13640
ENSG00000008394,MGST1,HGNC:7061,P10620
ENSG00000167770,OTUB1,HGNC:23077,
ENSG00000125144,MT1G,HGNC:7399,
ENSG00000185842,DNAH14,HGNC:2945,Q0VDD8
ENSG00000188368,PRR19,HGNC:33728,A6NJB7
ENSG00000188368,PRR19,HGNC:33728,
ENSG00000197241,SLC2A7,HGNC:13445,Q6PXP3
ENSG00000239672,NME1,HGNC:7849,
ENSG00000198841,KTI12,HGNC:25160,Q96EK9
ENSG00000133687,TMTC1,HGNC:24099,Q8IUR5
ENSG00000141378,PTRH2,HGNC:24265,Q9Y3E5
ENSG00000165584,SSX3,HGNC:11337,Q99909
ENSG00000133687,TMTC1,HGNC:24099,
ENSG00000141378,PTRH2,HGNC:24265,
ENSG00000099942,CRKL,HGNC:2363,P46109
ENSG00000165584,SSX3,HGNC:11337,
ENSG00000100344,PNPLA3,HGNC:18590,Q9NST1
ENSG00000167272,POP5,HGNC:17689,Q969H6
ENSG00000178776,C5orf46,HGNC:33768,Q6UWT4
ENSG00000167770,OTUB1,HGNC:23077,Q96FW1
ENSG00000185842,DNAH14,HGNC:2945,
ENSG00000136866,ZFP37,HGNC:12863,Q9Y6Q3
ENSG00000100344,PNPLA3,HGNC:18590,
ENSG00000134717,BTF3L4,HGNC:30547,Q96K17
ENSG00000110713,NUP98,HGNC:8068,P52948
ENSG00000164265,SCGB3A2,HGNC:18391,
ENSG00000008382,MPND,HGNC:25934,Q8N594
ENSG00000142892,PIGK,HGNC:8965,Q92643
ENSG00000142892,PIGK,HGNC:8965,
ENSG00000164265,SCGB3A2,HGNC:18391,Q96PL1
ENSG00000165704,HPRT1,HGNC:5157,P00492
ENSG00000011052,NME1-NME2,HGNC:33531,
ENSG00000221946,FXYD7,HGNC:4034,
ENSG00000134717,BTF3L4,HGNC:30547,
ENSG00000228623,ZNF883,HGNC:27271,P0CG24
ENSG00000232308,DPCR1,HGNC:21666,
ENSG00000221946,FXYD7,HGNC:4034,P58549
ENSG00000008382,MPND,HGNC:25934,
ENSG00000163257,DCAF16,HGNC:25987,Q9NXF7
ENSG00000110911,SLC11A2,HGNC:10908,
ENSG00000127452,FBXL12,HGNC:13611,
ENSG00000157625,TAB3,HGNC:30681,Q8N5C8
ENSG00000157625,TAB3,HGNC:30681,
ENSG00000127452,FBXL12,HGNC:13611,Q9NXK8
ENSG00000169018,FEM1B,HGNC:3649,Q9UK73
ENSG00000073921,PICALM,HGNC:15514,Q13492
ENSG00000169018,FEM1B,HGNC:3649,
ENSG00000062716,VMP1,HGNC:29559,Q96GC9
ENSG00000198851,CD3E,HGNC:1674,P07766
ENSG00000062716,VMP1,HGNC:29559,
ENSG00000129749,CHRNA10,HGNC:13800,Q9GZZ6
ENSG00000147100,SLC16A2,HGNC:10923,P36021
ENSG00000129749,CHRNA10,HGNC:13800,
ENSG00000147100,SLC16A2,HGNC:10923,
ENSG00000151366,NDUFC2,HGNC:7706,O95298
ENSG00000151366,NDUFC2,HGNC:7706,
ENSG00000198851,CD3E,HGNC:1674,
ENSG00000274126,C14orf180,HGNC:33795,Q8N912
ENSG00000274126,C14orf180,HGNC:33795,
ENSG00000112144,ICK,HGNC:21219,Q9UPZ9
ENSG00000259112,NDUFC2-KCTD14,HGNC:42956,
ENSG00000145979,TBC1D7,HGNC:21066,Q9P0N9
ENSG00000259112,NDUFC2-KCTD14,HGNC:42956,E9PQ53
ENSG00000112146,FBXO9,HGNC:13588,
ENSG00000276342,TMEM179,HGNC:20137,
ENSG00000114850,SSR3,HGNC:11325,Q9UNL2
ENSG00000117862,TXNDC12,HGNC:24626,O95881
ENSG00000100347,SAMM50,HGNC:24276,Q9Y512
ENSG00000117862,TXNDC12,HGNC:24626,
ENSG00000276342,TMEM179,HGNC:20137,Q6ZVK1
ENSG00000153902,LGI4,HGNC:18712,Q8N135
ENSG00000114850,SSR3,HGNC:11325,
ENSG00000153902,LGI4,HGNC:18712,
ENSG00000187726,DNAJB13,HGNC:30718,P59910
ENSG00000151364,KCTD14,HGNC:23295,Q9BQ13
ENSG00000205328,OR6C65,HGNC:31295,A6NJZ3
ENSG00000197457,STMN3,HGNC:15926,Q9NZ72
ENSG00000197457,STMN3,HGNC:15926,
ENSG00000073921,PICALM,HGNC:15514,
ENSG00000187726,DNAJB13,HGNC:30718,
ENSG00000151365,THRSP,HGNC:11800,Q92748
ENSG00000185821,OR6C76,HGNC:31305,A6NM76
ENSG00000172139,SLC9C1,HGNC:31401,Q4G0N8
ENSG00000215041,NEURL4,HGNC:34410,Q96JN8
ENSG00000142515,KLK3,HGNC:6364,
ENSG00000107262,BAG1,HGNC:937,
ENSG00000172139,SLC9C1,HGNC:31401,
ENSG00000145979,TBC1D7,HGNC:21066,
ENSG00000184954,OR6C70,HGNC:31299,A6NIJ9
ENSG00000179626,OR6C4,HGNC:19632,
ENSG00000180398,MCFD2,HGNC:18451,Q8NI22
ENSG00000057608,GDI2,HGNC:4227,P50395
ENSG00000047365,ARAP2,HGNC:16924,Q8WZ64
ENSG00000176601,MAP3K19,HGNC:26249,Q56UN5
ENSG00000179626,OR6C4,HGNC:19632,Q8NGE1
ENSG00000057608,GDI2,HGNC:4227,
ENSG00000215041,NEURL4,HGNC:34410,
ENSG00000107262,BAG1,HGNC:937,Q99933
ENSG00000179695,OR6C2,HGNC:15436,
ENSG00000179695,OR6C2,HGNC:15436,Q9NZP2
ENSG00000047365,ARAP2,HGNC:16924,
ENSG00000205358,MT1H,HGNC:7400,P80294
ENSG00000205327,OR6C68,HGNC:31297,A6NDL8
ENSG00000205358,MT1H,HGNC:7400,
ENSG00000048540,LMO3,HGNC:6643,Q8TAP4
ENSG00000135744,AGT,HGNC:333,P01019
ENSG00000179615,OR2AP1,HGNC:15335,
ENSG00000171606,ZNF274,HGNC:13068,Q96GC6
ENSG00000179615,OR2AP1,HGNC:15335,Q8NGE2
ENSG00000112146,FBXO9,HGNC:13588,Q9UK97
ENSG00000048540,LMO3,HGNC:6643,
ENSG00000122711,SPINK4,HGNC:16646,
ENSG00000172831,CES2,HGNC:1864,O00748
ENSG00000228964,HLA-B,HGNC:4932,
ENSG00000124782,RREB1,HGNC:10449,Q92766
ENSG00000172831,CES2,HGNC:1864,
ENSG00000122711,SPINK4,HGNC:16646,O60575
ENSG00000180398,MCFD2,HGNC:18451,
ENSG00000184471,C1QTNF8,HGNC:31374,P60827
ENSG00000180957,PITPNB,HGNC:9002,P48739
ENSG00000184471,C1QTNF8,HGNC:31374,
ENSG00000261915,AC026954.2,,
ENSG00000124782,RREB1,HGNC:10449,
ENSG00000228163,HLA-DPA1,HGNC:4938,P20036
ENSG00000185479,KRT6B,HGNC:6444,P04259
ENSG00000115368,WDR75,HGNC:25725,Q8IWA0
ENSG00000180957,PITPNB,HGNC:9002,
ENSG00000228163,HLA-DPA1,HGNC:4938,
ENSG00000102119,EMD,HGNC:3331,P50402
ENSG00000025800,KPNA6,HGNC:6399,O60684
ENSG00000148985,PGAP2,HGNC:17893,
ENSG00000196305,IARS,HGNC:5330,P41252
ENSG00000135773,CAPN9,HGNC:1486,O14815
ENSG00000102119,EMD,HGNC:3331,
ENSG00000163328,GPR155,HGNC:22951,Q7Z3F1
ENSG00000025800,KPNA6,HGNC:6399,
ENSG00000196305,IARS,HGNC:5330,
ENSG00000176601,MAP3K19,HGNC:26249,
ENSG00000135773,CAPN9,HGNC:1486,
ENSG00000142515,KLK3,HGNC:6364,P07288
ENSG00000115368,WDR75,HGNC:25725,
ENSG00000186075,ZPBP2,HGNC:20678,Q6X784
ENSG00000234137,MUC21,HGNC:21661,
ENSG00000112137,PHACTR1,HGNC:20990,Q9C0D0
ENSG00000138109,CYP2C9,HGNC:2623,P11712
ENSG00000163328,GPR155,HGNC:22951,
ENSG00000186075,ZPBP2,HGNC:20678,
ENSG00000112851,ERBIN,HGNC:15842,Q96RT1
ENSG00000112137,PHACTR1,HGNC:20990,
ENSG00000170465,KRT6C,HGNC:20406,P48668
ENSG00000112851,ERBIN,HGNC:15842,
ENSG00000124102,PI3,HGNC:8947,P19957
ENSG00000171606,ZNF274,HGNC:13068,
ENSG00000100154,TTC28,HGNC:29179,Q96AY4
ENSG00000233757,AC092835.1,,
ENSG00000124233,SEMG1,HGNC:10742,P04279
ENSG00000100154,TTC28,HGNC:29179,
ENSG00000188677,PARVB,HGNC:14653,Q9HBI1
ENSG00000172828,CES3,HGNC:1865,Q6UWW8
ENSG00000172828,CES3,HGNC:1865,
ENSG00000124157,SEMG2,HGNC:10743,Q02383
ENSG00000188677,PARVB,HGNC:14653,
ENSG00000170074,FAM153A,HGNC:29940,Q9UHL3
ENSG00000145782,ATG12,HGNC:588,O94817
ENSG00000066427,ATXN3,HGNC:7106,P54252
ENSG00000228907,RNF5,HGNC:10068,Q99942
ENSG00000170074,FAM153A,HGNC:29940,
ENSG00000163659,TIPARP,HGNC:23696,Q7Z3E1
ENSG00000205420,KRT6A,HGNC:6443,P02538
ENSG00000112337,SLC17A2,HGNC:10930,O00624
ENSG00000229295,HLA-DPB1,HGNC:4940,
ENSG00000266964,FXYD1,HGNC:4025,O00168
ENSG00000163659,TIPARP,HGNC:23696,
ENSG00000143933,CALM2,HGNC:1445,P0DP24
ENSG00000167286,CD3D,HGNC:1673,P04234
ENSG00000113732,ATP6V0E1,HGNC:863,O15342
ENSG00000188282,RUFY4,HGNC:24804,Q6ZNE9
ENSG00000113732,ATP6V0E1,HGNC:863,
ENSG00000167286,CD3D,HGNC:1673,
ENSG00000196199,MPHOSPH8,HGNC:29810,Q99549
ENSG00000196199,MPHOSPH8,HGNC:29810,
ENSG00000148985,PGAP2,HGNC:17893,Q9UHJ9
ENSG00000126733,DACH2,HGNC:16814,Q96NX9
ENSG00000168306,ACOX2,HGNC:120,
ENSG00000143933,CALM2,HGNC:1445,
ENSG00000126733,DACH2,HGNC:16814,
ENSG00000168306,ACOX2,HGNC:120,Q99424
ENSG00000188282,RUFY4,HGNC:24804,
ENSG00000266964,FXYD1,HGNC:4025,
ENSG00000145782,ATG12,HGNC:588,
ENSG00000204487,LTB,HGNC:6711,Q06643
ENSG00000273269,STPG4,,
ENSG00000142583,SLC2A5,HGNC:11010,P22732
ENSG00000169139,UBE2V2,HGNC:12495,Q15819
ENSG00000175229,GAL3ST3,HGNC:24144,Q96A11
ENSG00000198336,MYL4,HGNC:7585,
ENSG00000175066,GK5,HGNC:28635,Q6ZS86
ENSG00000169139,UBE2V2,HGNC:12495,
ENSG00000140522,RLBP1,HGNC:10024,P12271
ENSG00000175398,OR10P1,HGNC:15378,Q8NGE3
ENSG00000229432,C6orf15,HGNC:13927,Q6UXA7
ENSG00000140522,RLBP1,HGNC:10024,
ENSG00000135837,CEP350,HGNC:24238,Q5VT06
ENSG00000239605,STPG4,HGNC:26850,
ENSG00000135837,CEP350,HGNC:24238,
ENSG00000239605,STPG4,HGNC:26850,Q8N801
ENSG00000142583,SLC2A5,HGNC:11010,
ENSG00000142396,AC020915.1,,
ENSG00000186081,KRT5,HGNC:6442,P13647
ENSG00000155906,RMND1,HGNC:21176,Q9NWS8
ENSG00000168101,NUDT16L1,HGNC:28154,Q9BRJ7
ENSG00000198336,MYL4,HGNC:7585,P12829
